path,label,source,group_id
raw/siren/urbansound8k/siren_urbansound8k_816.wav,siren,urbansound8k,siren_urbansound8k_816
raw/siren/urbansound8k/siren_urbansound8k_817.wav,siren,urbansound8k,siren_urbansound8k_817
raw/siren/urbansound8k/siren_urbansound8k_818.wav,siren,urbansound8k,siren_urbansound8k_818
raw/siren/urbansound8k/siren_urbansound8k_819.wav,siren,urbansound8k,siren_urbansound8k_819
raw/siren/urbansound8k/siren_urbansound8k_820.wav,siren,urbansound8k,siren_urbansound8k_820
raw/siren/urbansound8k/siren_urbansound8k_821.wav,siren,urbansound8k,siren_urbansound8k_821
raw/siren/urbansound8k/siren_urbansound8k_822.wav,siren,urbansound8k,siren_urbansound8k_822
raw/siren/urbansound8k/siren_urbansound8k_823.wav,siren,urbansound8k,siren_urbansound8k_823
raw/siren/urbansound8k/siren_urbansound8k_824.wav,siren,urbansound8k,siren_urbansound8k_824
raw/siren/urbansound8k/siren_urbansound8k_825.wav,siren,urbansound8k,siren_urbansound8k_825
raw/siren/urbansound8k/siren_urbansound8k_826.wav,siren,urbansound8k,siren_urbansound8k_826
raw/siren/urbansound8k/siren_urbansound8k_827.wav,siren,urbansound8k,siren_urbansound8k_827
raw/siren/urbansound8k/siren_urbansound8k_828.wav,siren,urbansound8k,siren_urbansound8k_828
raw/siren/urbansound8k/siren_urbansound8k_829.wav,siren,urbansound8k,siren_urbansound8k_829
raw/siren/urbansound8k/siren_urbansound8k_830.wav,siren,urbansound8k,siren_urbansound8k_830
raw/siren/urbansound8k/siren_urbansound8k_831.wav,siren,urbansound8k,siren_urbansound8k_831
raw/siren/urbansound8k/siren_urbansound8k_832.wav,siren,urbansound8k,siren_urbansound8k_832
raw/siren/urbansound8k/siren_urbansound8k_833.wav,siren,urbansound8k,siren_urbansound8k_833
raw/siren/urbansound8k/siren_urbansound8k_834.wav,siren,urbansound8k,siren_urbansound8k_834
raw/siren/urbansound8k/siren_urbansound8k_835.wav,siren,urbansound8k,siren_urbansound8k_835
raw/siren/urbansound8k/siren_urbansound8k_836.wav,siren,urbansound8k,siren_urbansound8k_836
raw/siren/urbansound8k/siren_urbansound8k_837.wav,siren,urbansound8k,siren_urbansound8k_837
raw/siren/urbansound8k/siren_urbansound8k_838.wav,siren,urbansound8k,siren_urbansound8k_838
raw/siren/urbansound8k/siren_urbansound8k_839.wav,siren,urbansound8k,siren_urbansound8k_839
raw/siren/urbansound8k/siren_urbansound8k_840.wav,siren,urbansound8k,siren_urbansound8k_840
raw/siren/urbansound8k/siren_urbansound8k_841.wav,siren,urbansound8k,siren_urbansound8k_841
raw/siren/urbansound8k/siren_urbansound8k_842.wav,siren,urbansound8k,siren_urbansound8k_842
raw/siren/urbansound8k/siren_urbansound8k_843.wav,siren,urbansound8k,siren_urbansound8k_843
raw/siren/urbansound8k/siren_urbansound8k_844.wav,siren,urbansound8k,siren_urbansound8k_844
raw/siren/urbansound8k/siren_urbansound8k_845.wav,siren,urbansound8k,siren_urbansound8k_845
raw/siren/urbansound8k/siren_urbansound8k_846.wav,siren,urbansound8k,siren_urbansound8k_846
raw/siren/urbansound8k/siren_urbansound8k_847.wav,siren,urbansound8k,siren_urbansound8k_847
raw/siren/urbansound8k/siren_urbansound8k_848.wav,siren,urbansound8k,siren_urbansound8k_848
raw/siren/urbansound8k/siren_urbansound8k_849.wav,siren,urbansound8k,siren_urbansound8k_849
raw/siren/urbansound8k/siren_urbansound8k_850.wav,siren,urbansound8k,siren_urbansound8k_850
raw/siren/urbansound8k/siren_urbansound8k_851.wav,siren,urbansound8k,siren_urbansound8k_851
raw/siren/urbansound8k/siren_urbansound8k_852.wav,siren,urbansound8k,siren_urbansound8k_852
raw/siren/urbansound8k/siren_urbansound8k_853.wav,siren,urbansound8k,siren_urbansound8k_853
raw/siren/urbansound8k/siren_urbansound8k_854.wav,siren,urbansound8k,siren_urbansound8k_854
raw/siren/urbansound8k/siren_urbansound8k_855.wav,siren,urbansound8k,siren_urbansound8k_855
raw/siren/urbansound8k/siren_urbansound8k_856.wav,siren,urbansound8k,siren_urbansound8k_856
raw/siren/urbansound8k/siren_urbansound8k_857.wav,siren,urbansound8k,siren_urbansound8k_857
raw/siren/urbansound8k/siren_urbansound8k_858.wav,siren,urbansound8k,siren_urbansound8k_858
raw/siren/urbansound8k/siren_urbansound8k_859.wav,siren,urbansound8k,siren_urbansound8k_859
raw/siren/urbansound8k/siren_urbansound8k_860.wav,siren,urbansound8k,siren_urbansound8k_860
raw/siren/urbansound8k/siren_urbansound8k_861.wav,siren,urbansound8k,siren_urbansound8k_861
raw/siren/urbansound8k/siren_urbansound8k_862.wav,siren,urbansound8k,siren_urbansound8k_862
raw/siren/urbansound8k/siren_urbansound8k_863.wav,siren,urbansound8k,siren_urbansound8k_863
raw/siren/urbansound8k/siren_urbansound8k_864.wav,siren,urbansound8k,siren_urbansound8k_864
raw/siren/urbansound8k/siren_urbansound8k_865.wav,siren,urbansound8k,siren_urbansound8k_865
raw/siren/urbansound8k/siren_urbansound8k_866.wav,siren,urbansound8k,siren_urbansound8k_866
raw/siren/urbansound8k/siren_urbansound8k_867.wav,siren,urbansound8k,siren_urbansound8k_867
raw/siren/urbansound8k/siren_urbansound8k_868.wav,siren,urbansound8k,siren_urbansound8k_868
raw/siren/urbansound8k/siren_urbansound8k_869.wav,siren,urbansound8k,siren_urbansound8k_869
raw/siren/urbansound8k/siren_urbansound8k_870.wav,siren,urbansound8k,siren_urbansound8k_870
raw/siren/urbansound8k/siren_urbansound8k_871.wav,siren,urbansound8k,siren_urbansound8k_871
raw/siren/urbansound8k/siren_urbansound8k_872.wav,siren,urbansound8k,siren_urbansound8k_872
raw/siren/urbansound8k/siren_urbansound8k_873.wav,siren,urbansound8k,siren_urbansound8k_873
raw/siren/urbansound8k/siren_urbansound8k_874.wav,siren,urbansound8k,siren_urbansound8k_874
raw/siren/urbansound8k/siren_urbansound8k_875.wav,siren,urbansound8k,siren_urbansound8k_875
raw/siren/urbansound8k/siren_urbansound8k_876.wav,siren,urbansound8k,siren_urbansound8k_876
raw/siren/urbansound8k/siren_urbansound8k_877.wav,siren,urbansound8k,siren_urbansound8k_877
raw/siren/urbansound8k/siren_urbansound8k_878.wav,siren,urbansound8k,siren_urbansound8k_878
raw/siren/urbansound8k/siren_urbansound8k_879.wav,siren,urbansound8k,siren_urbansound8k_879
raw/siren/urbansound8k/siren_urbansound8k_880.wav,siren,urbansound8k,siren_urbansound8k_880
raw/siren/urbansound8k/siren_urbansound8k_881.wav,siren,urbansound8k,siren_urbansound8k_881
raw/siren/urbansound8k/siren_urbansound8k_882.wav,siren,urbansound8k,siren_urbansound8k_882
raw/siren/urbansound8k/siren_urbansound8k_883.wav,siren,urbansound8k,siren_urbansound8k_883
raw/siren/urbansound8k/siren_urbansound8k_884.wav,siren,urbansound8k,siren_urbansound8k_884
raw/siren/urbansound8k/siren_urbansound8k_885.wav,siren,urbansound8k,siren_urbansound8k_885
raw/siren/urbansound8k/siren_urbansound8k_886.wav,siren,urbansound8k,siren_urbansound8k_886
raw/siren/urbansound8k/siren_urbansound8k_887.wav,siren,urbansound8k,siren_urbansound8k_887
raw/siren/urbansound8k/siren_urbansound8k_888.wav,siren,urbansound8k,siren_urbansound8k_888
raw/siren/urbansound8k/siren_urbansound8k_889.wav,siren,urbansound8k,siren_urbansound8k_889
raw/siren/urbansound8k/siren_urbansound8k_890.wav,siren,urbansound8k,siren_urbansound8k_890
raw/siren/urbansound8k/siren_urbansound8k_891.wav,siren,urbansound8k,siren_urbansound8k_891
raw/siren/urbansound8k/siren_urbansound8k_892.wav,siren,urbansound8k,siren_urbansound8k_892
raw/siren/urbansound8k/siren_urbansound8k_893.wav,siren,urbansound8k,siren_urbansound8k_893
raw/siren/urbansound8k/siren_urbansound8k_894.wav,siren,urbansound8k,siren_urbansound8k_894
raw/siren/urbansound8k/siren_urbansound8k_895.wav,siren,urbansound8k,siren_urbansound8k_895
raw/siren/urbansound8k/siren_urbansound8k_896.wav,siren,urbansound8k,siren_urbansound8k_896
raw/siren/urbansound8k/siren_urbansound8k_897.wav,siren,urbansound8k,siren_urbansound8k_897
raw/siren/urbansound8k/siren_urbansound8k_898.wav,siren,urbansound8k,siren_urbansound8k_898
raw/siren/urbansound8k/siren_urbansound8k_899.wav,siren,urbansound8k,siren_urbansound8k_899
raw/siren/urbansound8k/siren_urbansound8k_900.wav,siren,urbansound8k,siren_urbansound8k_900
raw/siren/urbansound8k/siren_urbansound8k_901.wav,siren,urbansound8k,siren_urbansound8k_901
raw/siren/urbansound8k/siren_urbansound8k_902.wav,siren,urbansound8k,siren_urbansound8k_902
raw/siren/urbansound8k/siren_urbansound8k_903.wav,siren,urbansound8k,siren_urbansound8k_903
raw/siren/urbansound8k/siren_urbansound8k_904.wav,siren,urbansound8k,siren_urbansound8k_904
raw/siren/urbansound8k/siren_urbansound8k_905.wav,siren,urbansound8k,siren_urbansound8k_905
raw/siren/urbansound8k/siren_urbansound8k_906.wav,siren,urbansound8k,siren_urbansound8k_906
raw/siren/urbansound8k/siren_urbansound8k_907.wav,siren,urbansound8k,siren_urbansound8k_907
raw/siren/urbansound8k/siren_urbansound8k_908.wav,siren,urbansound8k,siren_urbansound8k_908
raw/siren/urbansound8k/siren_urbansound8k_909.wav,siren,urbansound8k,siren_urbansound8k_909
raw/siren/urbansound8k/siren_urbansound8k_910.wav,siren,urbansound8k,siren_urbansound8k_910
raw/siren/urbansound8k/siren_urbansound8k_911.wav,siren,urbansound8k,siren_urbansound8k_911
raw/siren/urbansound8k/siren_urbansound8k_912.wav,siren,urbansound8k,siren_urbansound8k_912
raw/siren/urbansound8k/siren_urbansound8k_913.wav,siren,urbansound8k,siren_urbansound8k_913
raw/siren/urbansound8k/siren_urbansound8k_914.wav,siren,urbansound8k,siren_urbansound8k_914
raw/siren/urbansound8k/siren_urbansound8k_915.wav,siren,urbansound8k,siren_urbansound8k_915
raw/siren/urbansound8k/siren_urbansound8k_916.wav,siren,urbansound8k,siren_urbansound8k_916
raw/siren/urbansound8k/siren_urbansound8k_917.wav,siren,urbansound8k,siren_urbansound8k_917
raw/siren/urbansound8k/siren_urbansound8k_918.wav,siren,urbansound8k,siren_urbansound8k_918
raw/siren/urbansound8k/siren_urbansound8k_919.wav,siren,urbansound8k,siren_urbansound8k_919
raw/siren/urbansound8k/siren_urbansound8k_920.wav,siren,urbansound8k,siren_urbansound8k_920
raw/siren/urbansound8k/siren_urbansound8k_921.wav,siren,urbansound8k,siren_urbansound8k_921
raw/siren/urbansound8k/siren_urbansound8k_922.wav,siren,urbansound8k,siren_urbansound8k_922
raw/siren/urbansound8k/siren_urbansound8k_923.wav,siren,urbansound8k,siren_urbansound8k_923
raw/siren/urbansound8k/siren_urbansound8k_924.wav,siren,urbansound8k,siren_urbansound8k_924
raw/siren/urbansound8k/siren_urbansound8k_925.wav,siren,urbansound8k,siren_urbansound8k_925
raw/siren/urbansound8k/siren_urbansound8k_926.wav,siren,urbansound8k,siren_urbansound8k_926
raw/siren/urbansound8k/siren_urbansound8k_927.wav,siren,urbansound8k,siren_urbansound8k_927
raw/siren/urbansound8k/siren_urbansound8k_928.wav,siren,urbansound8k,siren_urbansound8k_928
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch1_CANTARINI/n-20210506-1652-ch1.wav,background,A3S-Rec_CANTARINI,n-20210506-1652-ch1
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch1_CANTARINI/n-20210506-1714-ch1.wav,background,A3S-Rec_CANTARINI,n-20210506-1714-ch1
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch1_CANTARINI/n-20210507-1421-ch1.wav,background,A3S-Rec_CANTARINI,n-20210507-1421-ch1
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch1_CANTARINI/n-20210507-1426-ch1.wav,background,A3S-Rec_CANTARINI,n-20210507-1426-ch1
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch1_CANTARINI/n-20210507-1536-ch1.wav,background,A3S-Rec_CANTARINI,n-20210507-1536-ch1
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch1_CANTARINI/n-20210507-1640-ch1.wav,background,A3S-Rec_CANTARINI,n-20210507-1640-ch1
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch2_CANTARINI/n-20210506-1652-ch2.wav,background,A3S-Rec_CANTARINI,n-20210506-1652-ch2
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch2_CANTARINI/n-20210506-1714-ch2.wav,background,A3S-Rec_CANTARINI,n-20210506-1714-ch2
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch2_CANTARINI/n-20210507-1421-ch2.wav,background,A3S-Rec_CANTARINI,n-20210507-1421-ch2
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch2_CANTARINI/n-20210507-1426-ch2.wav,background,A3S-Rec_CANTARINI,n-20210507-1426-ch2
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch2_CANTARINI/n-20210507-1536-ch2.wav,background,A3S-Rec_CANTARINI,n-20210507-1536-ch2
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch2_CANTARINI/n-20210507-1640-ch2.wav,background,A3S-Rec_CANTARINI,n-20210507-1640-ch2
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch3_CANTARINI/n-20210506-1652-ch3.wav,background,A3S-Rec_CANTARINI,n-20210506-1652-ch3
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch3_CANTARINI/n-20210506-1714-ch3.wav,background,A3S-Rec_CANTARINI,n-20210506-1714-ch3
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch3_CANTARINI/n-20210507-1421-ch3.wav,background,A3S-Rec_CANTARINI,n-20210507-1421-ch3
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch3_CANTARINI/n-20210507-1426-ch3.wav,background,A3S-Rec_CANTARINI,n-20210507-1426-ch3
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch3_CANTARINI/n-20210507-1536-ch3.wav,background,A3S-Rec_CANTARINI,n-20210507-1536-ch3
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch3_CANTARINI/n-20210507-1640-ch3.wav,background,A3S-Rec_CANTARINI,n-20210507-1640-ch3
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch4_CANTARINI/n-20210506-1652-ch4.wav,background,A3S-Rec_CANTARINI,n-20210506-1652-ch4
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch4_CANTARINI/n-20210506-1714-ch4.wav,background,A3S-Rec_CANTARINI,n-20210506-1714-ch4
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch4_CANTARINI/n-20210507-1421-ch4.wav,background,A3S-Rec_CANTARINI,n-20210507-1421-ch4
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch4_CANTARINI/n-20210507-1426-ch4.wav,background,A3S-Rec_CANTARINI,n-20210507-1426-ch4
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch4_CANTARINI/n-20210507-1536-ch4.wav,background,A3S-Rec_CANTARINI,n-20210507-1536-ch4
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch4_CANTARINI/n-20210507-1640-ch4.wav,background,A3S-Rec_CANTARINI,n-20210507-1640-ch4
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch5_CANTARINI/n-20210506-1652-ch5.wav,background,A3S-Rec_CANTARINI,n-20210506-1652-ch5
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch5_CANTARINI/n-20210506-1714-ch5.wav,background,A3S-Rec_CANTARINI,n-20210506-1714-ch5
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch5_CANTARINI/n-20210507-1421-ch5.wav,background,A3S-Rec_CANTARINI,n-20210507-1421-ch5
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch5_CANTARINI/n-20210507-1426-ch5.wav,background,A3S-Rec_CANTARINI,n-20210507-1426-ch5
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch5_CANTARINI/n-20210507-1536-ch5.wav,background,A3S-Rec_CANTARINI,n-20210507-1536-ch5
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch5_CANTARINI/n-20210507-1640-ch5.wav,background,A3S-Rec_CANTARINI,n-20210507-1640-ch5
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch6_CANTARINI/n-20210506-1652-ch6.wav,background,A3S-Rec_CANTARINI,n-20210506-1652-ch6
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch6_CANTARINI/n-20210506-1714-ch6.wav,background,A3S-Rec_CANTARINI,n-20210506-1714-ch6
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch6_CANTARINI/n-20210507-1421-ch6.wav,background,A3S-Rec_CANTARINI,n-20210507-1421-ch6
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch6_CANTARINI/n-20210507-1426-ch6.wav,background,A3S-Rec_CANTARINI,n-20210507-1426-ch6
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch6_CANTARINI/n-20210507-1536-ch6.wav,background,A3S-Rec_CANTARINI,n-20210507-1536-ch6
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch6_CANTARINI/n-20210507-1640-ch6.wav,background,A3S-Rec_CANTARINI,n-20210507-1640-ch6
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch7_CANTARINI/n-20210506-1652-ch7.wav,background,A3S-Rec_CANTARINI,n-20210506-1652-ch7
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch7_CANTARINI/n-20210506-1714-ch7.wav,background,A3S-Rec_CANTARINI,n-20210506-1714-ch7
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch7_CANTARINI/n-20210507-1421-ch7.wav,background,A3S-Rec_CANTARINI,n-20210507-1421-ch7
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch7_CANTARINI/n-20210507-1426-ch7.wav,background,A3S-Rec_CANTARINI,n-20210507-1426-ch7
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch7_CANTARINI/n-20210507-1536-ch7.wav,background,A3S-Rec_CANTARINI,n-20210507-1536-ch7
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch7_CANTARINI/n-20210507-1640-ch7.wav,background,A3S-Rec_CANTARINI,n-20210507-1640-ch7
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch8_CANTARINI/n-20210506-1652-ch8.wav,background,A3S-Rec_CANTARINI,n-20210506-1652-ch8
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch8_CANTARINI/n-20210506-1714-ch8.wav,background,A3S-Rec_CANTARINI,n-20210506-1714-ch8
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch8_CANTARINI/n-20210507-1421-ch8.wav,background,A3S-Rec_CANTARINI,n-20210507-1421-ch8
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch8_CANTARINI/n-20210507-1426-ch8.wav,background,A3S-Rec_CANTARINI,n-20210507-1426-ch8
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch8_CANTARINI/n-20210507-1536-ch8.wav,background,A3S-Rec_CANTARINI,n-20210507-1536-ch8
raw/background/A3S-Rec_CANTARINI/Noise_CANTARINI/Noise_ch8_CANTARINI/n-20210507-1640-ch8.wav,background,A3S-Rec_CANTARINI,n-20210507-1640-ch8
raw/background/audioset/bg_audioset_000.wav,background,audioset,bg_audioset_000
raw/background/audioset/bg_audioset_001.wav,background,audioset,bg_audioset_001
raw/background/audioset/bg_audioset_002.wav,background,audioset,bg_audioset_002
raw/background/audioset/bg_audioset_003.wav,background,audioset,bg_audioset_003
raw/background/audioset/bg_audioset_004.wav,background,audioset,bg_audioset_004
raw/background/audioset/bg_audioset_005.wav,background,audioset,bg_audioset_005
raw/background/audioset/bg_audioset_006.wav,background,audioset,bg_audioset_006
raw/background/audioset/bg_audioset_007.wav,background,audioset,bg_audioset_007
raw/background/audioset/bg_audioset_008.wav,background,audioset,bg_audioset_008
raw/background/audioset/bg_audioset_009.wav,background,audioset,bg_audioset_009
raw/background/audioset/bg_audioset_010.wav,background,audioset,bg_audioset_010
raw/background/audioset/bg_audioset_011.wav,background,audioset,bg_audioset_011
raw/background/audioset/bg_audioset_012.wav,background,audioset,bg_audioset_012
raw/background/audioset/bg_audioset_013.wav,background,audioset,bg_audioset_013
raw/background/audioset/bg_audioset_014.wav,background,audioset,bg_audioset_014
raw/background/audioset/bg_audioset_015.wav,background,audioset,bg_audioset_015
raw/background/audioset/bg_audioset_016.wav,background,audioset,bg_audioset_016
raw/background/audioset/bg_audioset_017.wav,background,audioset,bg_audioset_017
raw/background/audioset/bg_audioset_018.wav,background,audioset,bg_audioset_018
raw/background/audioset/bg_audioset_019.wav,background,audioset,bg_audioset_019
raw/background/audioset/bg_audioset_020.wav,background,audioset,bg_audioset_020
raw/background/audioset/bg_audioset_021.wav,background,audioset,bg_audioset_021
raw/background/audioset/bg_audioset_022.wav,background,audioset,bg_audioset_022
raw/background/audioset/bg_audioset_023.wav,background,audioset,bg_audioset_023
raw/background/audioset/bg_audioset_024.wav,background,audioset,bg_audioset_024
raw/background/audioset/bg_audioset_025.wav,background,audioset,bg_audioset_025
raw/background/audioset/bg_audioset_026.wav,background,audioset,bg_audioset_026
raw/background/audioset/bg_audioset_027.wav,background,audioset,bg_audioset_027
raw/background/audioset/bg_audioset_028.wav,background,audioset,bg_audioset_028
raw/background/audioset/bg_audioset_029.wav,background,audioset,bg_audioset_029
raw/background/audioset/bg_audioset_030.wav,background,audioset,bg_audioset_030
raw/background/audioset/bg_audioset_031.wav,background,audioset,bg_audioset_031
raw/background/audioset/bg_audioset_032.wav,background,audioset,bg_audioset_032
raw/background/audioset/bg_audioset_033.wav,background,audioset,bg_audioset_033
raw/background/audioset/bg_audioset_034.wav,background,audioset,bg_audioset_034
raw/background/audioset/bg_audioset_035.wav,background,audioset,bg_audioset_035
raw/background/audioset/bg_audioset_036.wav,background,audioset,bg_audioset_036
raw/background/audioset/bg_audioset_037.wav,background,audioset,bg_audioset_037
raw/background/audioset/bg_audioset_038.wav,background,audioset,bg_audioset_038
raw/background/audioset/bg_audioset_039.wav,background,audioset,bg_audioset_039
raw/background/audioset/bg_audioset_040.wav,background,audioset,bg_audioset_040
raw/background/audioset/bg_audioset_041.wav,background,audioset,bg_audioset_041
raw/background/audioset/bg_audioset_042.wav,background,audioset,bg_audioset_042
raw/background/audioset/bg_audioset_043.wav,background,audioset,bg_audioset_043
raw/background/audioset/bg_audioset_044.wav,background,audioset,bg_audioset_044
raw/background/audioset/bg_audioset_045.wav,background,audioset,bg_audioset_045
raw/background/audioset/bg_audioset_046.wav,background,audioset,bg_audioset_046
raw/background/audioset/bg_audioset_047.wav,background,audioset,bg_audioset_047
raw/background/audioset/bg_audioset_048.wav,background,audioset,bg_audioset_048
raw/background/audioset/bg_audioset_049.wav,background,audioset,bg_audioset_049
raw/background/audioset/bg_audioset_050.wav,background,audioset,bg_audioset_050
raw/background/audioset/bg_audioset_051.wav,background,audioset,bg_audioset_051
raw/background/audioset/bg_audioset_052.wav,background,audioset,bg_audioset_052
raw/background/audioset/bg_audioset_053.wav,background,audioset,bg_audioset_053
raw/background/audioset/bg_audioset_054.wav,background,audioset,bg_audioset_054
raw/background/audioset/bg_audioset_055.wav,background,audioset,bg_audioset_055
raw/background/audioset/bg_audioset_056.wav,background,audioset,bg_audioset_056
raw/background/audioset/bg_audioset_057.wav,background,audioset,bg_audioset_057
raw/background/audioset/bg_audioset_058.wav,background,audioset,bg_audioset_058
raw/background/audioset/bg_audioset_059.wav,background,audioset,bg_audioset_059
raw/background/audioset/bg_audioset_060.wav,background,audioset,bg_audioset_060
raw/background/audioset/bg_audioset_061.wav,background,audioset,bg_audioset_061
raw/background/audioset/bg_audioset_062.wav,background,audioset,bg_audioset_062
raw/background/audioset/bg_audioset_063.wav,background,audioset,bg_audioset_063
raw/background/audioset/bg_audioset_064.wav,background,audioset,bg_audioset_064
raw/background/audioset/bg_audioset_065.wav,background,audioset,bg_audioset_065
raw/background/audioset/bg_audioset_066.wav,background,audioset,bg_audioset_066
raw/background/audioset/bg_audioset_067.wav,background,audioset,bg_audioset_067
raw/background/audioset/bg_audioset_068.wav,background,audioset,bg_audioset_068
raw/background/audioset/bg_audioset_069.wav,background,audioset,bg_audioset_069
raw/background/audioset/bg_audioset_070.wav,background,audioset,bg_audioset_070
raw/background/audioset/bg_audioset_071.wav,background,audioset,bg_audioset_071
raw/background/audioset/bg_audioset_072.wav,background,audioset,bg_audioset_072
raw/background/audioset/bg_audioset_073.wav,background,audioset,bg_audioset_073
raw/background/audioset/bg_audioset_074.wav,background,audioset,bg_audioset_074
raw/background/audioset/bg_audioset_075.wav,background,audioset,bg_audioset_075
raw/background/audioset/bg_audioset_076.wav,background,audioset,bg_audioset_076
raw/background/audioset/bg_audioset_077.wav,background,audioset,bg_audioset_077
raw/background/audioset/bg_audioset_078.wav,background,audioset,bg_audioset_078
raw/background/audioset/bg_audioset_079.wav,background,audioset,bg_audioset_079
raw/background/audioset/bg_audioset_080.wav,background,audioset,bg_audioset_080
raw/background/audioset/bg_audioset_081.wav,background,audioset,bg_audioset_081
raw/background/audioset/bg_audioset_082.wav,background,audioset,bg_audioset_082
raw/background/audioset/bg_audioset_083.wav,background,audioset,bg_audioset_083
raw/background/audioset/bg_audioset_084.wav,background,audioset,bg_audioset_084
raw/background/audioset/bg_audioset_085.wav,background,audioset,bg_audioset_085
raw/background/audioset/bg_audioset_086.wav,background,audioset,bg_audioset_086
raw/background/audioset/bg_audioset_087.wav,background,audioset,bg_audioset_087
raw/background/audioset/bg_audioset_088.wav,background,audioset,bg_audioset_088
raw/background/audioset/bg_audioset_089.wav,background,audioset,bg_audioset_089
raw/background/audioset/bg_audioset_090.wav,background,audioset,bg_audioset_090
raw/background/audioset/bg_audioset_091.wav,background,audioset,bg_audioset_091
raw/background/audioset/bg_audioset_092.wav,background,audioset,bg_audioset_092
raw/background/audioset/bg_audioset_093.wav,background,audioset,bg_audioset_093
raw/background/audioset/bg_audioset_094.wav,background,audioset,bg_audioset_094
raw/background/audioset/bg_audioset_095.wav,background,audioset,bg_audioset_095
raw/background/audioset/bg_audioset_096.wav,background,audioset,bg_audioset_096
raw/background/audioset/bg_audioset_097.wav,background,audioset,bg_audioset_097
raw/background/audioset/bg_audioset_098.wav,background,audioset,bg_audioset_098
raw/background/audioset/bg_audioset_099.wav,background,audioset,bg_audioset_099
raw/background/audioset/bg_audioset_100.wav,background,audioset,bg_audioset_100
raw/background/audioset/bg_audioset_101.wav,background,audioset,bg_audioset_101
raw/background/audioset/bg_audioset_102.wav,background,audioset,bg_audioset_102
raw/background/audioset/bg_audioset_103.wav,background,audioset,bg_audioset_103
raw/background/DatasetCreatedWithAudioLDM-main/Roads_Dumitrascu/29_05_2025_18_57_05__0.wav,background,DatasetCreatedWithAudioLDM-main,29_05_2025_18_57_05__0
raw/background/DatasetCreatedWithAudioLDM-main/Roads_Dumitrascu/29_05_2025_18_57_31__0.wav,background,DatasetCreatedWithAudioLDM-main,29_05_2025_18_57_31__0
